Date,Time,Frozen,Rapunzel,PeterPan,Tinker,Soarin,ToT,ToyStory,Indy,Raging,Center,Steamer_Med,Gondola,Fortress,TurtleTalk,BigCity,Steamer_Am,Railway_Am,Nemo,Aquatopia,Railway_PD,Steamer_Lost,MagicLamp,Jasmine,Sindbad,Caravan,Mermaid_Theater,Ariel_Play,FlyingFish,Scuttle,Jellyfish,Blowfish,Whirlpool,20000Leagues
20250628,20:15,-,40,-,30,-,-,60,40,40,60,-,-,-,15,-,-,5,15,15,20,-,15,15,5,5,CLOSED,-,10,5,5,10,5,CLOSED
20250628,20:45,-,-,-,-,-,-,-,-,30,-,-,-,-,15,-,-,5,15,5,20,-,-,15,5,5,CLOSED,-,10,5,5,5,5,CLOSED
20250628,21:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250628,21:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250629,07:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250629,07:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250629,08:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250629,08:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250629,09:15,80,40,20,30,100,50,70,5,5,50,15,5,-,20,-,-,5,15,5,5,5,-,5,5,-,CLOSED,-,5,5,5,5,5,CLOSED
20250629,09:45,180,70,50,50,120,60,90,40,40,70,20,5,-,20,-,-,10,15,5,5,5,-,5,5,-,CLOSED,-,5,5,5,5,5,CLOSED
20250629,10:15,180,90,120,60,140,100,120,80,60,100,-,-,-,40,-,-,25,15,5,5,-,15,15,5,5,CLOSED,-,10,10,5,10,5,CLOSED
20250629,10:45,160,120,70,60,100,120,80,70,50,120,-,-,-,30,-,-,30,20,30,20,-,15,20,5,5,CLOSED,-,25,10,5,20,15,CLOSED
20250629,11:15,140,120,60,50,120,100,60,60,60,100,5,5,-,30,-,-,20,30,25,15,5,15,15,5,5,CLOSED,-,15,10,15,20,15,CLOSED
20250629,11:45,120,80,80,40,100,8,70,70,50,100,5,5,-,15,-,-,25,30,20,15,5,15,20,5,5,CLOSED,-,15,5,15,20,20,CLOSED
20250629,12:15,120,60,60,50,100,70,90,80,60,80,10,5,5,15,-,5,20,20,20,15,10,15,15,5,5,CLOSED,-,15,10,15,20,20,CLOSED
20250629,12:45,100,70,70,40,90,60,70,70,60,90,-,5,5,15,-,-,20,15,20,20,-,15,15,5,5,CLOSED,-,15,10,5,20,20,CLOSED
20250629,13:15,120,80,60,50,120,70,80,60,60,100,-,-,5,20,5,-,25,15,20,25,-,15,20,10,5,CLOSED,-,15,10,10,25,20,CLOSED
20250629,13:45,120,70,70,40,100,70,100,60,40,80,10,5,5,20,5,5,20,20,20,20,5,15,20,5,5,CLOSED,-,15,10,20,25,15,CLOSED
20250629,14:15,120,60,60,50,90,70,80,70,70,90,10,10,5,20,5,5,15,20,20,20,5,15,15,5,5,CLOSED,-,15,10,20,25,15,CLOSED
20250629,14:45,120,80,70,40,120,70,80,60,60,100,-,10,5,25,5,5,25,20,25,15,-,15,15,10,5,CLOSED,-,25,10,10,25,20,CLOSED
20250629,15:15,140,80,70,50,120,8,100,70,60,100,-,-,5,25,5,-,20,20,25,25,-,30,15,10,5,CLOSED,-,15,10,15,25,20,CLOSED
20250629,15:45,120,80,80,40,100,8,100,70,60,90,-,-,5,30,5,-,25,30,25,25,-,15,20,10,5,CLOSED,-,20,10,15,25,20,CLOSED
20250629,16:15,100,80,70,50,120,8,90,60,70,90,15,25,5,40,5,5,20,20,25,20,20,15,20,10,5,CLOSED,-,20,15,10,25,20,CLOSED
20250629,16:45,100,80,60,40,120,8,90,70,50,90,15,25,5,40,5,10,25,20,25,25,20,15,15,5,5,CLOSED,-,25,10,10,20,20,CLOSED
20250629,17:15,120,70,60,50,120,8,90,70,60,80,15,30,5,20,5,5,15,15,25,20,20,15,20,5,5,CLOSED,-,25,10,10,20,15,CLOSED
20250629,17:45,120,50,60,50,120,8,80,60,60,80,15,40,5,15,5,5,15,15,25,20,20,15,20,5,5,CLOSED,-,20,10,5,10,10,CLOSED
20250629,18:15,120,50,40,40,120,8,70,50,60,60,-,30,-,15,5,5,20,15,15,20,-,15,20,5,5,CLOSED,-,15,10,5,10,10,CLOSED
20250629,18:45,100,50,40,40,100,100,80,40,50,60,-,-,-,15,5,-,20,15,15,25,-,15,20,5,5,CLOSED,-,15,5,5,10,10,CLOSED
20250629,19:15,90,40,30,40,80,90,60,40,40,70,-,-,-,15,-,-,15,15,15,20,-,15,20,5,5,CLOSED,-,10,10,5,15,5,CLOSED
20250629,19:45,80,30,30,40,60,70,40,30,30,50,-,-,-,20,-,-,5,15,10,20,-,15,10,5,5,CLOSED,-,5,5,5,5,5,CLOSED
20250629,20:15,50,20,20,30,60,60,40,20,30,40,-,-,-,20,-,-,5,15,5,15,-,15,5,5,5,CLOSED,-,5,5,5,5,5,CLOSED
20250629,20:45,-,15,10,20,-,-,40,15,15,30,-,-,-,20,-,-,5,15,5,10,-,-,5,5,5,CLOSED,-,5,5,5,5,5,CLOSED
20250629,21:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250629,21:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250630,07:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250630,07:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250630,08:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250630,08:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250630,09:15,60,10,5,10,50,5,15,5,5,10,5,5,-,15,-,-,5,15,5,5,5,-,5,5,-,CLOSED,-,5,5,5,5,5,CLOSED
20250630,09:45,100,90,50,40,120,50,60,5,5,60,15,5,-,20,-,-,5,15,5,5,5,-,5,5,-,CLOSED,-,5,5,5,5,5,CLOSED
20250630,10:15,160,80,40,50,120,70,10,60,50,80,-,-,-,20,-,-,25,15,5,5,-,5,5,5,5,CLOSED,-,5,5,5,10,5,CLOSED
20250630,10:45,160,80,50,50,100,70,80,60,50,80,-,-,-,20,-,-,25,15,20,15,-,5,10,5,5,CLOSED,-,5,5,5,20,10,CLOSED
20250630,11:15,140,80,60,40,90,90,50,50,50,80,5,5,-,20,-,-,25,30,25,10,5,5,10,5,5,CLOSED,-,5,5,10,20,10,CLOSED
20250630,11:45,100,60,60,40,80,80,50,50,50,90,5,5,-,20,-,-,30,30,25,10,5,5,10,5,5,CLOSED,-,20,5,5,20,15,CLOSED
20250630,12:15,90,60,50,40,80,80,40,60,40,80,5,5,5,15,-,5,20,15,25,15,5,15,10,5,5,CLOSED,-,20,5,5,10,15,CLOSED
20250630,12:45,120,60,40,40,100,70,50,60,50,80,-,5,5,15,-,-,15,15,25,15,-,15,10,5,5,CLOSED,-,15,5,5,15,10,CLOSED
20250630,13:15,120,70,60,40,90,60,60,50,50,80,-,-,5,15,5,-,25,15,25,25,-,15,5,5,5,CLOSED,-,15,5,5,15,20,CLOSED
20250630,13:45,90,60,60,40,90,70,50,-,70,90,5,5,5,20,5,5,20,15,20,20,5,15,15,5,5,CLOSED,-,20,5,5,20,20,CLOSED
20250630,14:15,120,70,50,40,100,70,50,-,70,100,15,5,5,15,5,5,15,30,15,20,5,15,15,5,5,CLOSED,-,25,10,15,25,20,CLOSED
20250630,14:45,100,70,60,40,90,70,60,50,60,80,5,5,5,20,5,5,20,30,20,15,20,15,15,5,5,CLOSED,-,25,10,10,25,20,CLOSED
20250630,15:15,90,60,60,40,90,80,60,100,50,80,-,10,5,20,5,-,20,20,20,25,20,15,15,5,5,CLOSED,-,15,10,15,25,20,CLOSED
20250630,15:45,100,70,60,30,100,90,60,90,70,70,-,-,5,15,5,-,20,15,20,20,-,15,20,5,5,CLOSED,-,15,10,15,25,15,CLOSED
20250630,16:15,100,60,60,-,100,90,10,70,70,80,10,15,5,15,5,5,20,15,20,20,10,15,20,5,5,CLOSED,-,25,10,15,20,15,CLOSED
20250630,16:45,100,50,40,15,-,90,60,80,60,90,5,15,5,15,5,5,25,15,20,20,20,15,10,5,5,CLOSED,-,15,10,10,15,20,CLOSED
20250630,17:15,100,50,-,50,-,80,60,70,60,80,10,10,5,20,5,5,15,15,15,20,20,15,15,5,5,CLOSED,-,15,5,10,15,15,CLOSED
20250630,17:45,100,40,-,40,90,80,50,70,60,80,5,20,5,20,5,5,20,15,15,20,15,15,15,5,5,CLOSED,-,20,5,5,15,10,CLOSED
20250630,18:15,100,40,30,40,100,100,60,80,50,70,15,25,-,15,5,5,20,15,20,20,25,15,15,5,5,CLOSED,-,15,5,5,15,10,CLOSED
20250630,18:45,120,40,50,40,100,90,50,70,50,60,-,-,-,20,5,-,20,15,15,20,-,15,15,5,5,CLOSED,-,15,5,5,15,5,CLOSED
20250630,19:15,80,30,40,40,10,80,50,70,40,60,-,-,-,10,-,-,10,15,15,20,-,15,15,5,5,CLOSED,-,15,5,5,10,15,CLOSED
20250630,19:45,80,30,-,30,50,40,30,40,40,60,-,-,-,15,-,-,5,15,15,20,-,15,10,5,5,CLOSED,-,15,5,5,5,5,CLOSED
20250630,20:15,50,15,-,30,50,40,30,20,20,40,-,-,-,15,-,-,5,15,5,15,-,15,10,5,5,CLOSED,-,5,5,5,5,5,CLOSED
20250630,20:45,30,10,-,-,-,-,30,15,10,-,-,-,-,15,-,-,5,15,5,5,-,-,10,5,5,CLOSED,-,5,5,5,5,5,CLOSED
20250630,21:15,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250630,21:45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,-,-,-,-,-,CLOSED
20250701,07:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250701,07:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250701,08:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250701,08:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250701,09:15,-,15,10,15,30,10,10,5,5,10,5,5,CLOSED,20,CLOSED,-,5,15,5,5,5,-,5,5,-,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250701,09:45,80,50,10,25,80,30,60,5,5,40,15,5,CLOSED,15,CLOSED,-,5,15,5,5,5,-,5,5,-,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250701,10:15,120,70,50,40,100,60,60,50,25,60,20,15,CLOSED,20,CLOSED,-,25,15,10,5,5,15,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250701,10:45,140,70,50,40,70,70,60,50,50,60,20,10,CLOSED,20,CLOSED,-,15,15,30,10,5,15,5,5,5,CLOSED,-,CLOSED,5,5,10,10,CLOSED
20250701,11:15,120,80,40,40,80,70,40,50,40,70,5,5,CLOSED,20,CLOSED,-,20,15,50,10,5,15,10,5,5,CLOSED,-,CLOSED,5,5,15,10,CLOSED
20250701,11:45,90,90,50,40,50,60,50,40,40,60,5,5,CLOSED,15,CLOSED,-,20,20,30,15,5,15,10,5,5,CLOSED,-,CLOSED,5,5,10,10,CLOSED
20250701,12:15,100,70,50,40,70,60,40,40,50,70,5,5,CLOSED,15,CLOSED,5,20,20,25,15,5,15,10,5,5,CLOSED,-,CLOSED,5,5,20,15,CLOSED
20250701,12:45,90,40,60,30,70,40,40,50,40,70,5,5,CLOSED,15,CLOSED,5,15,15,30,20,5,15,15,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250701,13:15,90,60,-,30,80,50,50,40,30,80,5,5,CLOSED,15,CLOSED,5,25,15,40,20,5,15,15,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250701,13:45,100,60,-,40,80,60,40,50,40,60,5,5,CLOSED,15,CLOSED,5,20,15,40,20,5,15,10,5,5,CLOSED,-,CLOSED,10,10,20,15,CLOSED
20250701,14:15,100,50,-,40,70,40,50,60,40,70,5,15,CLOSED,20,CLOSED,5,10,15,40,15,10,15,15,5,5,CLOSED,-,CLOSED,10,10,20,15,CLOSED
20250701,14:45,100,30,60,40,80,60,60,50,50,70,5,5,CLOSED,20,CLOSED,5,20,15,30,15,10,15,15,5,5,CLOSED,-,CLOSED,15,10,20,15,CLOSED
20250701,15:15,90,50,60,40,90,70,60,50,60,70,15,5,CLOSED,20,CLOSED,5,20,15,30,20,15,15,15,5,5,CLOSED,-,CLOSED,15,10,20,15,CLOSED
20250701,15:45,90,50,50,30,80,60,60,50,50,60,5,10,CLOSED,20,CLOSED,5,20,15,30,20,20,15,20,5,5,CLOSED,-,CLOSED,15,10,20,20,CLOSED
20250701,16:15,90,40,-,40,80,60,60,50,40,60,5,10,CLOSED,20,CLOSED,5,20,15,30,25,20,15,15,5,5,CLOSED,-,CLOSED,15,10,20,20,CLOSED
20250701,16:45,90,40,-,50,70,50,50,40,50,60,5,10,CLOSED,20,CLOSED,5,20,15,30,15,15,15,15,5,5,CLOSED,-,CLOSED,10,5,20,15,CLOSED
20250701,17:15,100,30,20,40,60,60,50,60,60,60,5,5,CLOSED,15,CLOSED,5,10,15,30,20,25,15,20,5,5,CLOSED,-,CLOSED,5,5,20,10,CLOSED
20250701,17:45,90,30,50,40,70,50,50,40,40,60,10,10,CLOSED,20,CLOSED,5,20,15,5,20,10,15,10,5,5,CLOSED,-,CLOSED,10,5,15,10,CLOSED
20250701,18:15,100,30,40,40,70,50,50,30,40,40,10,5,CLOSED,20,CLOSED,5,25,15,5,15,10,15,15,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250701,18:45,90,30,-,40,50,50,50,40,40,50,-,-,CLOSED,15,CLOSED,-,20,15,10,20,-,15,10,5,5,CLOSED,-,CLOSED,10,5,5,5,CLOSED
20250701,19:15,70,25,5,30,60,50,50,30,40,40,-,-,CLOSED,15,CLOSED,-,15,15,5,25,-,15,10,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250701,19:45,60,15,-,20,50,50,50,25,15,40,-,-,CLOSED,15,CLOSED,-,10,15,5,25,-,15,5,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250701,20:15,40,5,15,25,40,40,30,15,5,30,-,-,CLOSED,15,CLOSED,-,5,15,5,25,-,15,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250701,20:45,20,5,15,5,20,25,20,5,5,20,-,-,CLOSED,20,CLOSED,-,5,15,5,5,-,-,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250701,21:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250701,21:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250702,07:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250702,07:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250702,08:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250702,08:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250702,09:15,50,5,10,5,40,10,15,5,5,5,5,-,CLOSED,5,CLOSED,-,5,15,5,5,5,-,5,5,-,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250702,09:45,90,50,25,30,70,50,50,5,5,60,20,-,CLOSED,15,CLOSED,-,10,15,5,5,5,-,5,5,-,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250702,10:15,100,70,50,40,80,50,60,50,50,70,15,-,CLOSED,15,CLOSED,-,25,15,5,5,5,5,5,5,5,CLOSED,-,CLOSED,5,5,5,10,CLOSED
20250702,10:45,100,50,40,40,70,60,40,50,50,50,5,-,CLOSED,15,CLOSED,-,10,15,20,10,5,15,10,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250702,11:15,80,50,40,30,60,70,30,40,40,50,-,-,CLOSED,20,CLOSED,-,10,15,25,10,-,15,5,5,5,CLOSED,-,CLOSED,5,5,15,10,CLOSED
20250702,11:45,60,40,40,40,50,50,40,40,30,50,-,-,CLOSED,15,CLOSED,-,25,15,30,15,-,15,5,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250702,12:15,70,30,25,30,70,25,25,30,50,60,-,-,CLOSED,15,CLOSED,-,15,15,30,25,-,15,5,5,5,CLOSED,-,CLOSED,5,5,15,5,CLOSED
20250702,12:45,80,30,30,40,50,50,40,40,25,50,-,-,CLOSED,20,CLOSED,-,15,15,25,15,-,15,10,5,5,CLOSED,-,CLOSED,5,5,15,10,CLOSED
20250702,13:15,70,40,40,30,40,50,40,50,50,50,-,-,CLOSED,20,CLOSED,-,30,15,25,20,-,15,5,5,5,CLOSED,-,CLOSED,5,5,15,10,CLOSED
20250702,13:45,80,30,40,40,50,40,50,50,30,50,-,-,CLOSED,15,CLOSED,-,20,15,20,15,-,15,5,5,5,CLOSED,-,CLOSED,5,5,10,10,CLOSED
20250702,14:15,70,40,30,40,40,40,40,40,40,60,5,-,CLOSED,15,CLOSED,5,25,15,25,20,5,15,5,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250702,14:45,70,30,30,30,50,50,50,40,30,60,5,-,CLOSED,15,CLOSED,5,15,15,20,15,5,15,5,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250702,15:15,80,40,30,40,60,40,40,40,40,40,5,5,CLOSED,15,CLOSED,5,15,15,25,15,5,15,5,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250702,15:45,70,30,30,40,50,40,40,40,50,60,5,5,CLOSED,15,CLOSED,5,20,15,30,25,5,15,10,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250702,16:15,70,30,30,40,60,60,40,40,50,40,10,5,CLOSED,15,CLOSED,5,20,15,20,15,15,15,10,5,5,CLOSED,-,CLOSED,5,5,10,10,CLOSED
20250702,16:45,80,25,20,30,50,50,50,50,40,40,5,10,CLOSED,15,CLOSED,5,20,15,25,15,5,15,10,5,5,CLOSED,-,CLOSED,5,5,10,10,CLOSED
20250702,17:15,90,30,30,30,50,40,40,20,40,40,5,10,CLOSED,15,CLOSED,5,15,15,15,20,5,15,5,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250702,17:45,70,30,-,50,60,40,40,40,40,50,5,10,CLOSED,15,CLOSED,5,10,15,5,15,5,15,15,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250702,18:15,70,25,15,30,40,50,50,40,40,40,5,20,CLOSED,15,CLOSED,5,20,15,5,20,-,15,10,5,5,CLOSED,-,CLOSED,10,5,10,5,CLOSED
20250702,18:45,70,30,-,40,50,50,40,40,30,40,-,-,CLOSED,15,CLOSED,-,10,15,-,20,-,15,5,5,5,CLOSED,-,CLOSED,5,5,10,10,CLOSED
20250702,19:15,60,20,-,30,60,50,40,25,30,40,-,-,CLOSED,20,CLOSED,-,15,15,-,25,-,15,10,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250702,19:45,40,10,15,20,40,40,30,25,20,30,-,-,CLOSED,20,CLOSED,-,5,15,5,15,-,15,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250702,20:15,30,10,10,25,30,40,25,10,10,25,-,-,CLOSED,20,CLOSED,-,5,15,5,10,-,15,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250702,20:45,20,10,-,25,20,25,15,5,10,15,-,-,CLOSED,15,CLOSED,-,5,15,5,5,-,-,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250702,21:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250702,21:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250703,07:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250703,07:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250703,08:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250703,08:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250703,09:15,40,5,5,5,40,10,15,5,5,10,5,-,CLOSED,20,CLOSED,-,5,15,5,5,5,-,5,5,-,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250703,09:45,100,60,30,30,80,50,60,5,5,60,15,-,CLOSED,20,CLOSED,-,10,15,5,5,5,-,5,5,-,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250703,10:15,140,60,50,50,100,60,60,40,60,60,30,-,CLOSED,15,CLOSED,-,25,15,10,5,5,15,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250703,10:45,120,50,40,40,90,60,70,50,50,50,25,-,CLOSED,20,CLOSED,-,15,15,40,10,5,15,5,5,5,CLOSED,-,CLOSED,5,5,10,15,CLOSED
20250703,11:15,90,60,40,40,90,60,50,50,50,70,-,-,CLOSED,15,CLOSED,-,25,20,40,15,-,15,10,5,5,CLOSED,-,CLOSED,5,5,10,15,CLOSED
20250703,11:45,90,40,50,30,70,50,40,40,50,70,-,-,CLOSED,15,CLOSED,-,25,20,40,25,-,15,10,5,5,CLOSED,-,CLOSED,5,10,20,15,CLOSED
20250703,12:15,80,50,40,30,60,70,40,40,50,70,-,-,CLOSED,15,CLOSED,5,15,15,40,20,-,15,10,5,5,CLOSED,-,CLOSED,5,5,20,15,CLOSED
20250703,12:45,90,40,30,40,70,60,50,60,30,70,-,-,CLOSED,15,CLOSED,-,20,15,20,20,-,15,10,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250703,13:15,80,40,40,40,70,60,50,40,40,60,-,-,CLOSED,15,CLOSED,-,30,15,40,25,-,15,5,5,5,CLOSED,-,CLOSED,5,5,15,15,CLOSED
20250703,13:45,80,50,40,30,50,40,30,40,30,60,-,-,CLOSED,20,CLOSED,-,20,15,50,15,-,15,5,5,5,CLOSED,-,CLOSED,5,5,20,15,CLOSED
20250703,14:15,90,40,40,40,70,40,50,60,50,70,-,-,CLOSED,15,CLOSED,-,20,30,40,20,-,15,10,5,5,CLOSED,-,CLOSED,5,5,15,20,CLOSED
20250703,14:45,90,40,40,30,70,50,40,50,50,70,-,-,CLOSED,20,CLOSED,-,30,15,40,30,-,15,10,5,5,CLOSED,-,CLOSED,5,5,15,20,CLOSED
20250703,15:15,-,50,40,40,70,70,60,60,40,60,5,10,CLOSED,20,CLOSED,5,15,15,30,25,5,15,10,5,5,CLOSED,-,CLOSED,5,10,25,15,CLOSED
20250703,15:45,-,40,40,40,60,60,60,60,50,60,5,5,CLOSED,20,CLOSED,5,20,15,40,20,20,15,10,5,5,CLOSED,-,CLOSED,10,10,25,20,CLOSED
20250703,16:15,60,40,40,40,70,60,60,50,60,60,5,15,CLOSED,25,CLOSED,5,15,15,-,25,20,15,15,5,5,CLOSED,-,CLOSED,5,10,15,15,CLOSED
20250703,16:45,140,40,30,40,70,60,60,50,40,70,10,20,CLOSED,15,CLOSED,5,25,15,-,20,20,15,10,5,5,CLOSED,-,CLOSED,5,10,20,15,CLOSED
20250703,17:15,120,30,30,40,70,60,50,50,50,60,15,25,CLOSED,15,CLOSED,5,15,40,30,20,15,15,10,5,5,CLOSED,-,CLOSED,10,10,20,10,CLOSED
20250703,17:45,90,30,30,40,60,50,40,50,40,50,15,25,CLOSED,20,CLOSED,5,20,15,15,20,15,15,15,5,5,CLOSED,-,CLOSED,10,10,-,10,CLOSED
20250703,18:15,80,30,30,30,60,60,50,40,50,-,15,15,CLOSED,20,CLOSED,5,25,15,25,15,15,15,10,5,5,CLOSED,-,CLOSED,10,10,-,5,CLOSED
20250703,18:45,90,20,20,30,60,60,50,50,40,-,-,-,CLOSED,20,CLOSED,-,20,15,25,20,-,15,10,5,5,CLOSED,-,CLOSED,10,5,10,5,CLOSED
20250703,19:15,80,30,20,40,60,70,50,40,50,-,-,-,CLOSED,20,CLOSED,-,15,15,20,20,-,15,10,15,5,CLOSED,-,CLOSED,10,5,10,5,CLOSED
20250703,19:45,60,20,20,30,40,60,40,30,30,-,-,-,CLOSED,20,CLOSED,-,10,15,15,20,-,15,10,5,5,CLOSED,-,CLOSED,5,5,10,5,CLOSED
20250703,20:15,60,15,10,30,40,50,40,30,25,-,-,-,CLOSED,15,CLOSED,-,10,15,5,15,-,15,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250703,20:45,-,10,10,20,30,-,20,5,5,20,-,-,CLOSED,15,CLOSED,-,5,15,5,5,-,-,5,5,5,CLOSED,-,CLOSED,5,5,5,5,CLOSED
20250703,21:15,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
20250703,21:45,-,-,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,-,-,-,-,-,-,CLOSED,-,CLOSED,-,-,-,-,CLOSED
